id,Rings
90757,12.214865439831371
90758,9.002655427951211
90759,7.469591247454509
90760,8.021879181851784
90761,9.810068880077006
90762,9.127300264529046
90763,9.415104678744473
90764,13.594787106865969
90765,10.916591192928871
90766,7.410947406418919
90767,14.355223815182816
90768,12.671289736150158
90769,6.106821456532464
90770,10.941041330825207
90771,10.49139954306766
90772,5.782510266716921
90773,8.00749363046333
90774,7.581657448446255
90775,9.613952462608792
90776,7.535559974456471
90777,11.958287299287493
90778,10.58962222165147
90779,10.196812890617268
90780,10.455694971936728
90781,11.375740079434193
90782,7.945468580992872
90783,12.067571297539887
90784,6.838985852515568
90785,8.389821587137895
90786,6.178136097990037
90787,8.956024304452246
90788,4.05210047011204
90789,11.812006396222817
90790,8.618844760470315
90791,6.842560498102848
90792,6.791270788349939
90793,6.561871517096729
90794,5.874230062393283
90795,11.759905319050587
90796,11.357673453900958
90797,10.076246116381622
90798,11.517986794976874
90799,8.29323256915961
90800,16.295556792925886
90801,10.316966123611659
90802,6.84094188764921
90803,11.262998179169575
90804,15.28004782619758
90805,11.105353130776615
90806,8.685913695316911
90807,10.245754067645676
90808,9.609846294353437
90809,12.142526672051625
90810,9.38998109546748
90811,9.317909561841159
90812,6.111716536201585
90813,9.865180753100383
90814,7.3970405667809676
90815,7.965360873615913
90816,5.540075854386708
90817,9.882193573786893
90818,9.262253453997339
90819,7.107373809010812
90820,6.934249504499735
90821,9.822887035883785
90822,6.976422187391289
90823,5.717406642686567
90824,12.837273983629192
90825,8.09108037223065
90826,5.692696906227901
90827,4.05210047011204
90828,10.09621703552012
90829,11.720543045919255
90830,9.396002311589498
90831,8.352685005680003
90832,9.261177814906626
90833,12.1048881934155
90834,9.852669188658597
90835,9.574696581522225
90836,8.768332670424817
90837,5.238343754771137
90838,10.979237832793267
90839,8.36346878190982
90840,9.36029973155383
90841,11.325709409692001
90842,12.880334848755963
90843,10.719420554755391
90844,13.468138177067027
90845,10.932637088756007
90846,12.178578959669336
90847,7.02240208341266
90848,9.482939894301163
90849,9.469327797197801
90850,9.21088189083505
90851,13.532736183225738
90852,6.337320618501533
90853,11.2363492970055
90854,12.081531227645907
90855,7.022773082910349
90856,8.778159107469184
90857,10.95390495701993
90858,12.125384228239131
90859,10.486504498936057
90860,13.253321831636379
90861,9.614331502527255
90862,11.152178140174552
90863,8.830278492048468
90864,8.594768153119654
90865,15.11717181235565
90866,16.096559459692557
90867,11.716937753783577
90868,11.769053530759505
90869,8.078740052007753
90870,13.034546327410775
90871,11.534633083470684
90872,15.54860212635993
90873,7.959687193087939
90874,14.422358667243422
90875,8.468846099440528
90876,10.37954164793203
90877,9.34078868456198
90878,7.981266500395933
90879,9.037512517454356
90880,8.174868827229352
90881,13.427580004552102
90882,10.57470185893323
90883,11.313487414250526
90884,12.396094225500512
90885,10.395685635486371
90886,13.640036408500757
90887,5.498478085709077
90888,9.242562753618865
90889,12.502676226307708
90890,10.608130076637869
90891,11.779419290930463
90892,11.049772879287287
90893,4.258830436831322
90894,12.035296072380232
90895,11.035402133841147
90896,6.604509950542873
90897,5.5222297143723535
90898,5.943210954917458
90899,13.969293680386839
90900,11.282769438425154
90901,11.9882852071097
90902,8.471030937981718
90903,6.788355693995945
90904,7.154053757634686
90905,7.925047199922189
90906,7.492744369191939
90907,10.361373262216173
90908,4.401322409263667
90909,13.630346274459498
90910,9.539080401766059
90911,8.234589125911965
90912,17.73509694217149
90913,9.203481058276278
90914,9.224318531481023
90915,6.830183927033723
90916,8.9074774317517
90917,12.719806524967286
90918,7.635675605487408
90919,8.875977288110136
90920,12.030001284615494
90921,6.954773369668058
90922,7.6088401096523395
90923,9.602170531217437
90924,10.464452829669096
90925,11.082694324866667
90926,10.621530187046963
90927,10.433536699286998
90928,14.100649228968848
90929,12.640247261580003
90930,10.449703421645777
90931,11.391109126773841
90932,14.172062692058272
90933,9.732150281001932
90934,14.632728610132258
90935,8.55626153168092
90936,9.94776547688649
90937,11.47027758557541
90938,9.3457323244677
90939,9.403744663615928
90940,8.13117792400116
90941,7.43497373227906
90942,5.39542954836642
90943,13.115202906608149
90944,7.041703049156221
90945,9.50198643221549
90946,8.959910449758455
90947,10.913042336766953
90948,10.815597346351312
90949,13.102840792720563
90950,11.333596378536862
90951,9.633769173983543
90952,8.28819442917657
90953,7.16378708404545
90954,11.640233540523322
90955,8.400306980384174
90956,8.160491906210835
90957,10.50877742300031
90958,4.05210047011204
90959,7.455122077269911
90960,11.24038276551376
90961,6.9730141266420755
90962,11.057798439007527
90963,5.717406642686567
90964,11.432869488915623
90965,6.414275835572674
90966,10.823041467778335
90967,9.435575682572464
90968,11.394498881904044
90969,9.86243884524034
90970,9.506646659776493
90971,7.453726071777988
90972,9.66424512063728
90973,10.923069956365547
90974,9.041687970648285
90975,11.061900212271986
90976,8.380972025737389
90977,8.371020952151317
90978,6.54445650384323
90979,9.22656081840393
90980,8.967072974212243
90981,12.083046383046414
90982,13.370895875337094
90983,4.170747903471635
90984,9.48591849078702
90985,6.142927988686315
90986,13.348061678464225
90987,8.683373500900306
90988,8.187707612725328
90989,11.957710641415764
90990,9.54399843420148
90991,7.984039107351433
90992,4.8137853339252885
90993,9.092586780423485
90994,13.099379937418428
90995,6.957220274912437
90996,16.54184629701538
90997,9.411337830265525
90998,6.9753669873739526
90999,6.14970959502355
91000,12.291514887914344
91001,7.413153786627257
91002,8.428570645093654
91003,10.726286771057278
91004,9.705981239028544
91005,7.8611431817157165
91006,11.937751328519267
91007,8.29664499440152
91008,7.76699044712616
91009,11.485367868393949
91010,10.00130779028057
91011,10.26192182762225
91012,9.140827149741934
91013,10.141897334894937
91014,9.079654612918999
91015,9.37198879155235
91016,7.419185105534364
91017,12.066512026637373
91018,7.243497985117727
91019,11.042902357246277
91020,8.035421051672031
91021,11.366385809335512
91022,8.413648936555296
91023,5.437845728468674
91024,6.9420585409723365
91025,11.701243130712376
91026,8.971962223126008
91027,7.365200753508447
91028,11.245014066610281
91029,10.559454417427531
91030,8.886636516826714
91031,8.523182497849103
91032,7.025385431907159
91033,4.520062187088935
91034,10.450193646700676
91035,8.926695145564784
91036,12.468671463569285
91037,7.19898585628217
91038,14.157821473334474
91039,11.658529606514001
91040,8.974804076301128
91041,7.875033711101269
91042,10.284010241753316
91043,11.380698889681575
91044,7.401055813328243
91045,7.913406495749818
91046,8.083879218325059
91047,6.942340536141506
91048,10.315940171920138
91049,10.102936938840317
91050,10.22195413732204
91051,8.87814397906058
91052,10.804088946448632
91053,10.647481346369744
91054,8.298646331282626
91055,7.306991586301261
91056,13.12943513727037
91057,10.772231554584353
91058,16.21332266676417
91059,13.328123254116123
91060,9.403517037765665
91061,8.009733073675998
91062,14.878024336494953
91063,8.625990281926697
91064,9.822546699417687
91065,9.150190263537091
91066,9.148402817579075
91067,9.008063857911997
91068,10.721089944689188
91069,8.963907997647947
91070,8.078740052007753
91071,7.976489274801642
91072,5.145484516994128
91073,6.208389189027139
91074,13.103483072652567
91075,7.219572580541677
91076,12.38847045912286
91077,8.061578725396668
91078,6.676199084888162
91079,7.328151629225884
91080,8.953263660424154
91081,7.507063853038309
91082,9.925463321400308
91083,10.535466322692853
91084,8.00600203523007
91085,12.176730966732778
91086,10.81026670727198
91087,12.27335881614972
91088,9.300819648591467
91089,9.40076443898694
91090,11.004235956261441
91091,9.24062032208135
91092,10.246177727303998
91093,7.144861109926482
91094,6.472711540558226
91095,10.903063144779594
91096,11.571721943409019
91097,16.95593070573043
91098,7.0716589242550665
91099,6.788355693995945
91100,9.297913609182784
91101,11.468242649069241
91102,7.754677533193971
91103,8.945881458900907
91104,9.389448060371945
91105,15.708797686433176
91106,12.442664363766328
91107,6.555148675812563
91108,10.509320733242902
91109,11.5454045356273
91110,12.754041359438828
91111,8.250409968993376
91112,8.65011102373486
91113,10.307640862072372
91114,5.802650074763193
91115,10.718892939793308
91116,6.106821456532464
91117,8.66126596543105
91118,6.603140776531768
91119,8.343202695371001
91120,9.489664243676595
91121,9.015928045516159
91122,6.333883237138224
91123,9.4063863094527
91124,13.314240830873246
91125,7.756175707702803
91126,8.071860950365433
91127,6.281216034403933
91128,6.871008200522813
91129,8.711897095557203
91130,9.17305049654613
91131,8.302939986152198
91132,12.114992988987375
91133,11.632154224527731
91134,9.99940183608939
91135,7.1797296649386055
91136,10.482771592375718
91137,11.067631952262513
91138,7.9033406956768895
91139,8.846234178966542
91140,8.789370385861503
91141,9.076420598626033
91142,10.950230780801185
91143,6.653690060445296
91144,10.573884902602275
91145,12.963291340596541
91146,5.615088952149362
91147,10.558856427137767
91148,12.415692553181078
91149,7.473679745515323
91150,14.968724443870428
91151,10.976141069294465
91152,9.23608661341845
91153,9.334337428594438
91154,7.529380595214721
91155,10.530226860229941
91156,6.645945993851059
91157,11.679793331590785
91158,9.856263307598997
91159,9.25361675406843
91160,8.728720491188914
91161,9.370060092626955
91162,11.196208458096377
91163,5.724445446387759
91164,8.903361773856709
91165,12.0168532554469
91166,9.954940908862731
91167,8.599088155514107
91168,16.265426585419554
91169,9.173290405790409
91170,6.990337445199147
91171,8.927273926425732
91172,9.107485920199618
91173,13.426429790772016
91174,6.411369801656572
91175,9.420900793203833
91176,11.156232962989161
91177,11.065013631557319
91178,4.436529327162588
91179,15.077684011481372
91180,12.379701515772576
91181,9.243489045890302
91182,10.671125391709234
91183,7.155303162734633
91184,6.877229758735825
91185,12.69606221768615
91186,9.545210834032446
91187,9.297283996694508
91188,9.496218488176536
91189,12.027235099789008
91190,5.686403593606935
91191,8.290517282256568
91192,12.505816627275951
91193,8.138532081752142
91194,7.9507240650354705
91195,7.84777415319269
91196,8.485508258869297
91197,8.199599437674571
91198,6.788355693995945
91199,7.033794968150219
91200,9.714592088260682
91201,9.777714236076752
91202,12.919044987433782
91203,7.836270984885231
91204,7.0460278582661
91205,16.482902489406786
91206,10.704283958057085
91207,13.166497376785346
91208,10.672256825884725
91209,9.869464066855667
91210,6.555148675812563
91211,10.430269958013703
91212,9.31402213594876
91213,6.0844325187049
91214,13.887982593399851
91215,8.579152090411222
91216,5.547823339217677
91217,8.322566322459076
91218,9.079481369870889
91219,9.950172199999542
91220,10.20876707376947
91221,7.014525874969773
91222,13.246759934738696
91223,11.644456435127996
91224,9.540744751555836
91225,10.472536657533745
91226,11.438491248579977
91227,6.868531390959992
91228,9.041799990019943
91229,9.432684614945966
91230,10.700460500142414
91231,13.542293487612937
91232,7.038156978028763
91233,15.149239754488123
91234,7.3153787433892665
91235,9.329239688018943
91236,9.556399357487129
91237,7.488880703925888
91238,8.170668810038404
91239,8.628262412198701
91240,8.744492846055962
91241,11.711622049651698
91242,9.89833462750084
91243,10.01680746852961
91244,12.45496739087186
91245,11.536565568780057
91246,7.010981238172994
91247,9.849149329760735
91248,11.357752271898104
91249,11.11366141690668
91250,7.2048084779367825
91251,13.12528544630395
91252,12.055321898346
91253,7.849789046189245
91254,6.753081190500407
91255,13.282353447499577
91256,10.241370546391218
91257,7.225562258942925
91258,8.088685486832496
91259,14.923304600698117
91260,10.042216530221669
91261,8.127873755170901
91262,9.082234493981744
91263,6.106821456532464
91264,8.921915343260554
91265,6.878717696099416
91266,10.26391525633603
91267,7.938222750972199
91268,7.137473771408183
91269,11.888606524347292
91270,18.395671417927275
91271,6.8365310637504395
91272,8.977842861034972
91273,14.474335602659886
91274,10.359932209138695
91275,9.542766224034278
91276,13.267412935632114
91277,11.124914836569994
91278,11.333647856236368
91279,8.439645286884092
91280,8.879535098220494
91281,7.374733717660679
91282,11.296080980588508
91283,9.58334242539855
91284,9.142196171932968
91285,9.327386017530452
91286,8.555775335666969
91287,9.441224792407406
91288,9.484159391472666
91289,9.274279325934705
91290,7.412948327971598
91291,7.223474813492068
91292,17.383882661130784
91293,9.724465910880639
91294,9.076981834455614
91295,14.05058473506958
91296,9.200091478949112
91297,11.134104648183063
91298,16.21165683113345
91299,7.9092970147272075
91300,7.859569791830049
91301,8.984741690884661
91302,8.98632388781806
91303,9.54638596682736
91304,10.987127482129772
91305,10.375884826367837
91306,5.9786567350328435
91307,9.101813668654769
91308,10.778848971482736
91309,12.296119084103232
91310,12.54325294060497
91311,8.123485969949618
91312,10.538000670999363
91313,9.509848120583733
91314,6.405077791980495
91315,9.06124962043701
91316,7.3519080705263455
91317,9.765718570699079
91318,8.41973065208143
91319,7.366145671464262
91320,8.06849090166917
91321,8.167928809240234
91322,4.463130651473486
91323,8.954178086849632
91324,7.303044537823871
91325,7.200988682067273
91326,10.692468623866773
91327,14.67798374130176
91328,10.594193958402084
91329,9.775670835945597
91330,10.267400093793
91331,9.311815234889165
91332,13.926928586443198
91333,8.295874948165984
91334,10.738115830888125
91335,4.283805795634439
91336,13.93136291245005
91337,10.708787600552425
91338,11.77465666172603
91339,10.71426614272869
91340,7.595559487421624
91341,6.208389189027139
91342,9.72670487056559
91343,7.328151629225884
91344,6.749221195109575
91345,7.399078161646283
91346,8.02785952279209
91347,12.034348999355107
91348,9.494279075021483
91349,10.19163525497801
91350,4.05210047011204
91351,12.389419425223558
91352,9.08491228721636
91353,10.227524592136726
91354,9.037725524709922
91355,7.57701414199537
91356,12.195592780565752
91357,10.666652347706313
91358,17.2647425490243
91359,12.395371875152
91360,5.818642113163175
91361,9.440573371670517
91362,8.51289196018865
91363,12.612863228087654
91364,8.798115400384969
91365,8.402572728114942
91366,9.777365526233673
91367,11.212033663141986
91368,7.018003063528653
91369,9.192125888373457
91370,10.926695721598598
91371,8.19085318236281
91372,6.939798428870252
91373,11.25497935578871
91374,6.633945763285912
91375,8.851499319324827
91376,8.525307621797708
91377,9.693299765382342
91378,11.345467486503857
91379,7.1991741305267904
91380,9.13190145833172
91381,10.66697624196751
91382,4.4069391353162715
91383,7.155815939621639
91384,8.404676764145371
91385,11.109300182739592
91386,9.601049843376476
91387,10.954373802353606
91388,11.6863491357601
91389,6.092835507434929
91390,7.609403780504882
91391,7.512294442106227
91392,11.67894942173793
91393,8.67382218097803
91394,9.545691605507109
91395,10.355598647354332
91396,9.798752655756232
91397,11.613256759972082
91398,11.434590280048763
91399,7.992323940304268
91400,6.626837810157852
91401,9.265948420153542
91402,13.263320398733077
91403,4.9825507734090495
91404,9.136045216792027
91405,11.917296901341915
91406,13.03207848122242
91407,7.365669310774447
91408,8.514331277465066
91409,11.591964948058724
91410,9.081510410183677
91411,11.39973039729661
91412,13.118575597932487
91413,9.030871471917658
91414,8.230981872106112
91415,9.070397224630085
91416,9.657035225402591
91417,9.143939070086047
91418,12.690529738439837
91419,12.554432734231447
91420,11.759438984102923
91421,9.657174965754141
91422,9.48632829977994
91423,14.098640677651114
91424,7.089016430568845
91425,9.505376655568671
91426,7.707386298731971
91427,9.052705462208499
91428,10.075673220706962
91429,7.6410753014788355
91430,14.12488929471155
91431,6.604509950542873
91432,16.46022953243527
91433,7.3516299616222955
91434,11.128262376616838
91435,10.592841361820126
91436,12.330398157701282
91437,11.188112021479467
91438,8.266520910517844
91439,13.217673855190728
91440,12.278365228308543
91441,7.407376339843692
91442,9.938583380413917
91443,15.095983193947399
91444,10.9832047750657
91445,9.455315843543092
91446,6.574256859505771
91447,16.159184536040673
91448,7.099950095951996
91449,10.539238607775365
91450,13.741489649930575
91451,14.078529338679951
91452,10.45597213264248
91453,8.116529837911932
91454,9.852290654988566
91455,16.913663260216598
91456,10.663253373287573
91457,6.352530675861505
91458,9.275748212619824
91459,10.689197242766655
91460,10.393126927013476
91461,10.516556129807743
91462,8.360052571502603
91463,11.736025462888103
91464,9.297699226708326
91465,9.916407163666577
91466,10.055380312643598
91467,18.83724473880318
91468,10.96269009279323
91469,12.193186289113852
91470,7.443546083024039
91471,10.11788397473695
91472,4.176429789134098
91473,9.872323503962576
91474,11.490664390443444
91475,9.590108818205362
91476,14.62935122873329
91477,7.202418497376937
91478,8.61020697900128
91479,4.455421188920473
91480,12.285592849368703
91481,14.829527531274286
91482,9.358091944745425
91483,8.368627722683254
91484,6.294080565109651
91485,10.278396955676913
91486,9.908901618890084
91487,9.174725553879417
91488,12.244966280379376
91489,14.5505001673598
91490,10.389047004151966
91491,7.398043556633288
91492,9.89509720439162
91493,7.419185105534364
91494,11.080187782222806
91495,10.501838708548922
91496,10.98028781728864
91497,7.858658801421569
91498,8.29648668109678
91499,9.555283500374376
91500,9.567800176693872
91501,10.44065610572916
91502,10.315907516793304
91503,9.48160671818928
91504,7.791777744827502
91505,8.05784640199397
91506,11.60705665461686
91507,10.89419283354961
91508,8.787320407238196
91509,10.49243167801799
91510,11.781422478557632
91511,11.3749670019796
91512,10.020343428867658
91513,8.187004159734549
91514,7.732130723839909
91515,9.201566647439265
91516,9.7639016978283
91517,4.272599528385045
91518,10.513663246384173
91519,6.926040355343498
91520,6.90273966703665
91521,11.395905515194663
91522,7.770754960599456
91523,11.65637639876666
91524,7.033794968150219
91525,11.53416867505317
91526,8.102418627740429
91527,8.354151733793648
91528,12.884581441179634
91529,10.170086515769222
91530,7.2136380920509815
91531,10.303677165722316
91532,15.395539434028802
91533,15.277215312919685
91534,8.748404221668988
91535,8.81570886074101
91536,9.818444228396757
91537,12.503127541806938
91538,7.876458776972848
91539,8.64980189283908
91540,11.650394007965405
91541,9.046495858979235
91542,10.558993057737679
91543,19.198799198793107
91544,9.337208909538639
91545,7.330402313378425
91546,12.583529835749221
91547,9.05486776709503
91548,10.581306197311854
91549,8.161455268942818
91550,8.66642549902966
91551,8.850665958256302
91552,9.324629167348325
91553,10.18853923211519
91554,6.669883842394282
91555,8.091352229973852
91556,5.759520051173195
91557,11.171934858716108
91558,14.079160965125428
91559,8.157404410642048
91560,9.224253688543584
91561,9.560740889338579
91562,10.405358351006656
91563,7.530344437404144
91564,11.131230055950596
91565,12.661601349459753
91566,6.031593494402131
91567,9.364342305899386
91568,10.879079331009729
91569,4.05210047011204
91570,9.753307862882467
91571,9.108194970459493
91572,11.777360600928745
91573,8.121261128768039
91574,10.317718129077583
91575,9.851427752882662
91576,8.949463361693367
91577,10.75754270202533
91578,8.554205286061592
91579,10.654946916147653
91580,11.088521041919114
91581,10.301656169432453
91582,11.3618950444067
91583,8.89103607634003
91584,9.30193756327637
91585,11.364160068540063
91586,11.84485650574877
91587,6.423660114298852
91588,10.69428118822292
91589,5.649058809694286
91590,11.197293556488601
91591,5.590379215690697
91592,7.237225876697415
91593,5.540075854386708
91594,8.301379894621277
91595,7.93950485161321
91596,7.189276327689929
91597,9.39336068139102
91598,10.939772590926504
91599,11.42296656132437
91600,9.073326473518756
91601,6.7166665596506565
91602,11.205795905364461
91603,8.116823777390627
91604,9.989882256185638
91605,8.507148255541882
91606,10.176569529917506
91607,8.892326289151745
91608,7.719870420494375
91609,15.9094144390209
91610,9.593430745697443
91611,9.679701028074268
91612,12.177429114996395
91613,9.756144464441382
91614,12.20220191884634
91615,9.416422890817689
91616,8.791520102050393
91617,6.444739856652698
91618,9.1780762525697
91619,8.77048158757743
91620,6.521789154178128
91621,9.817999043660572
91622,8.785613571433347
91623,17.311785968291645
91624,8.823762385560515
91625,6.178136097990037
91626,9.608630221471156
91627,9.819384394576467
91628,10.908781204343892
91629,10.483234390531782
91630,10.6558240603528
91631,8.558353507474946
91632,10.130809310386493
91633,11.682919518907754
91634,7.619701443193478
91635,9.275989712021268
91636,7.022057598489483
91637,11.664902671096975
91638,10.920072775217067
91639,9.860258434063502
91640,8.622093797567324
91641,5.682757170591435
91642,10.876930668770386
91643,8.64971466107565
91644,10.27568111694991
91645,5.85001409522194
91646,5.791334501218351
91647,13.304104918982706
91648,8.832607827870344
91649,10.476258555905298
91650,9.1903817574341
91651,8.4781999580752
91652,9.640477899253186
91653,7.273080444642935
91654,6.53690476931186
91655,13.036792248038916
91656,5.4698047242705155
91657,7.453451640606736
91658,6.384022744535572
91659,9.946419726407788
91660,10.100440419065281
91661,9.071769290598084
91662,7.3137496226142735
91663,4.170747903471635
91664,10.081874008890948
91665,8.763452594477537
91666,15.123208576916996
91667,6.4907691680630055
91668,17.16253402791087
91669,9.900435014160951
91670,7.2267820848133795
91671,7.470667488820368
91672,7.216022440957982
91673,10.34985567230955
91674,10.738106782263248
91675,10.518928601416084
91676,9.230363428082136
91677,14.719510070461899
91678,6.443516597833288
91679,9.555623993806181
91680,13.681891331929075
91681,10.69120937002991
91682,8.325408256034697
91683,4.576188543636291
91684,10.325683976527266
91685,7.1813929182706016
91686,8.742456983070637
91687,10.478736137187303
91688,17.52474704659024
91689,9.576322888050798
91690,7.6051892654718225
91691,4.8137853339252885
91692,11.721727871683532
91693,9.439694973343812
91694,9.701687748944405
91695,7.489397986028837
91696,7.14581378789219
91697,9.294510179784993
91698,4.05210047011204
91699,10.987738285494842
91700,7.870279397731098
91701,11.285895477713042
91702,10.840762480067914
91703,11.100860482951484
91704,8.080568199651154
91705,7.676160066839479
91706,9.066342340348221
91707,9.793157416137879
91708,11.629353238940338
91709,11.280721502347967
91710,10.268625119848284
91711,16.245531880704924
91712,11.47769258123291
91713,14.404779466817141
91714,14.128644338512716
91715,10.189152557913953
91716,14.369881602491374
91717,13.258363551910875
91718,10.312351909788795
91719,13.836555249247736
91720,9.984858360496888
91721,11.167515798363882
91722,9.548976510468682
91723,14.863751108928158
91724,7.1848879577609095
91725,13.240571494508762
91726,8.362437822873352
91727,4.4950216686759585
91728,8.708806211999844
91729,13.136674480517232
91730,9.911145771027956
91731,14.51452423529123
91732,7.061911098998591
91733,11.986051898011343
91734,11.903552867712422
91735,7.646974241068177
91736,6.141553819645595
91737,8.038292434981706
91738,8.932003946136842
91739,10.87603007351913
91740,12.905808085063462
91741,9.858309826526433
91742,9.916450556498884
91743,8.38065169726798
91744,9.666365500180342
91745,7.867284309823762
91746,12.806174404574454
91747,8.588635897022774
91748,11.966350245556518
91749,15.044275558042104
91750,8.923168290982606
91751,6.183649874999077
91752,6.0844325187049
91753,7.039308040639604
91754,11.517881320968662
91755,8.202644156187512
91756,9.843737810862985
91757,10.670993801301199
91758,10.229818042813806
91759,10.502375729894592
91760,14.067021148456918
91761,7.9616310331930755
91762,9.958557159528109
91763,5.002018862474597
91764,11.598942496256607
91765,9.980650586105789
91766,7.620349965117483
91767,8.159732246607788
91768,10.742044681029396
91769,12.614971190672115
91770,6.937254993545541
91771,14.493152136258756
91772,9.39214764475782
91773,9.42393465686125
91774,12.40622972444522
91775,5.881506163896007
91776,11.121700828828393
91777,4.40700429492613
91778,15.687725731885525
91779,9.07114499077164
91780,6.818994201186897
91781,9.252173680309978
91782,13.73100913942874
91783,9.788936016347167
91784,8.393860691071724
91785,11.489001500946538
91786,8.873824152230767
91787,11.727384228308642
91788,12.543123014402052
91789,9.12444347034541
91790,10.8205994035531
91791,6.875605492673813
91792,5.735252782700921
91793,10.660396505143884
91794,9.87288096787473
91795,17.41415701630235
91796,7.568235473870505
91797,14.910409890222166
91798,8.123009920851521
91799,13.608151898096727
91800,10.667172371864295
91801,9.00235064330219
91802,10.988400390221255
91803,6.1871191422212375
91804,7.244783869011637
91805,14.632625424253463
91806,7.613091003425172
91807,5.5725330756763425
91808,10.527618766865
91809,10.877583189545579
91810,13.633747919613606
91811,10.718240610293575
91812,7.023736471374703
91813,7.457847830619506
91814,10.172040954662625
91815,9.97988885586778
91816,8.993737089126274
91817,7.295149090448638
91818,7.134835802420347
91819,6.320665884750224
91820,9.06258977672641
91821,6.01676988047011
91822,10.011249056541917
91823,12.53931553507796
91824,7.212593182105545
91825,8.954062063769198
91826,7.7935649994181215
91827,9.493681332528197
91828,8.958554292996316
91829,12.120219283238669
91830,6.849169776446794
91831,8.836598780728075
91832,7.358267810183382
91833,9.401822171582168
91834,10.713143225738833
91835,5.590379215690697
91836,7.50730911458412
91837,8.87761364589473
91838,8.721492057376118
91839,11.898242699725431
91840,7.465119705484028
91841,10.318529428981337
91842,7.417252618982223
91843,11.357581899413795
91844,4.8254135606524695
91845,12.214708004449191
91846,9.891554568783452
91847,6.708450856809292
91848,9.750034963862218
91849,15.144750281372676
91850,9.305220265323474
91851,10.286469481329487
91852,14.469977303163002
91853,9.734410265720308
91854,7.2173325381461
91855,9.443697572385975
91856,8.305625836204296
91857,7.97041461550079
91858,9.425459671008914
91859,9.360638301410958
91860,9.055550362786251
91861,7.609769384388103
91862,9.180154172262055
91863,7.208316858156093
91864,4.367338655560786
91865,12.40181967387835
91866,6.69145611740454
91867,9.842251330084999
91868,9.110892271423452
91869,9.291347647721308
91870,11.08393308984416
91871,11.15901231001227
91872,5.215755647110321
91873,12.072262698295923
91874,10.059911910369419
91875,6.075449474473699
91876,8.749462163025846
91877,8.32981720456651
91878,10.394423485407648
91879,6.676199084888162
91880,10.538095335124101
91881,9.230701316752565
91882,14.089316220149126
